contract_id,chicken_import_id,building_number,age,avg_weight
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,2,42.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,3,57.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,4,81.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,5,103.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,6,130.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,7,169.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,8,206.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,9,243.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,10,283.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,11,320.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,12,369.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,13,432.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,14,520.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,15,599.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,16,667.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,17,740.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,18,843.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,19,958.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,20,1008.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,21,1111.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,22,1229.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,23,1327.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,24,1441.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,25,1553.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,26,1568.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,27,1646.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,28,1692.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,29,1798.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,30,1875.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,A棟,31,1990.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,0,39.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,1,45.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,2,53.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,3,73.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,4,102.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,5,137.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,6,175.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,7,237.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,8,314.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,9,372.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,10,424.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,11,309.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,12,363.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,13,620.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,14,638.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,15,540.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,16,598.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,17,661.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,18,747.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,19,831.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,20,943.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,21,1044.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,22,1137.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,23,1241.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,24,1337.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,25,1434.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,26,1549.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,27,1626.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,28,1733.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,29,1818.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,30,1942.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,B棟,31,2013.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,0,37.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,1,45.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,2,57.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,3,59.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,4,102.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,5,129.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,6,167.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,7,209.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,8,259.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,9,308.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,10,356.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,11,412.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,12,462.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,13,521.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,14,564.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,15,633.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,16,726.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,17,811.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,18,903.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,19,993.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,20,1031.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,21,1124.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,22,1231.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,23,1319.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,24,1433.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,25,1549.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,26,1585.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,27,1711.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,28,1803.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,29,1929.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,30,2004.0
8dd6be99-8c1c-427c-82dc-226189dc8b92,G11302104,C棟,31,2196.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,0,42.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,1,54.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,2,84.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,3,101.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,4,141.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,5,179.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,6,193.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,7,204.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,8,242.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,9,379.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,10,452.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,11,361.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,12,401.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,13,461.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,14,530.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,15,600.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,16,666.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,17,770.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,18,814.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,19,884.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,20,970.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,21,1072.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,22,1154.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,23,1224.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,24,1332.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,25,1440.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,26,1543.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,27,1604.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,28,1742.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,29,1827.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,30,1973.0
c878da16-a4df-46f9-9ce8-fd357ca7193c,G11303101,A棟,31,2020.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,0,33.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,1,35.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,2,38.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,3,56.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,4,78.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,5,118.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,6,139.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,7,193.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,8,254.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,9,257.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,10,290.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,11,345.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,12,390.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,13,425.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,14,489.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,15,556.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,16,627.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,17,697.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,18,771.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,19,843.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,20,924.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,21,1022.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,22,1102.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,23,1219.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,24,1316.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,25,1401.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,26,1481.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,27,1598.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,28,1731.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,29,1764.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,30,1887.0
98948182-62a4-4ef3-8202-ceb23ae188a7,G11303102,A棟,31,1979.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,0,42.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,1,52.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,2,74.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,3,88.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,4,110.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,5,135.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,6,169.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,7,197.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,8,238.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,9,281.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,10,274.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,11,319.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,12,374.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,13,429.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,14,493.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,15,564.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,16,633.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,17,701.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,18,777.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,19,845.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,20,945.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,21,1025.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,22,1106.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,23,1195.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,24,1267.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,25,1374.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,26,1452.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,27,1528.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,28,1612.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,29,1724.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,30,1818.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,31,1934.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,0,42.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,1,58.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,2,79.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,3,97.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,4,124.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,5,152.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,6,178.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,7,207.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,8,254.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,9,307.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,10,294.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,11,336.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,12,387.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,13,438.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,14,499.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,15,566.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,16,634.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,17,714.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,18,797.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,19,868.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,20,968.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,21,1045.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,22,1136.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,23,1223.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,24,1286.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,25,1382.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,26,1468.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,27,1546.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,28,1609.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,29,1729.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,30,1817.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,31,1925.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,0,42.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,1,50.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,2,70.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,3,85.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,4,119.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,5,162.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,6,211.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,7,250.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,8,282.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,9,330.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,10,377.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,11,451.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,12,503.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,13,512.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,14,568.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,15,638.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,16,710.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,17,802.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,18,897.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,19,976.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,20,1090.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,21,1149.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,22,1267.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,23,1368.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,24,1468.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,25,1579.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,26,1689.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,27,1712.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,28,1788.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,29,1914.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,30,1966.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,31,2064.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,0,39.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,1,52.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,2,70.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,3,91.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,4,125.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,5,170.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,6,203.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,7,244.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,8,284.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,9,327.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,10,389.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,11,441.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,12,508.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,13,550.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,14,580.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,15,644.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,16,719.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,17,813.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,18,914.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,19,985.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,20,1097.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,21,1198.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,22,1321.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,23,1401.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,24,1508.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,25,1614.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,26,1689.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,27,1771.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,28,1861.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,29,1972.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,30,2006.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,31,2104.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,0,42.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,1,56.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,2,63.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,3,83.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,4,103.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,5,122.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,6,157.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,7,173.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,8,215.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,9,244.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,10,286.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,11,340.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,12,394.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,13,461.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,14,514.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,15,594.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,16,673.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,17,755.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,18,831.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,19,880.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,20,984.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,21,1077.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,22,1186.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,23,1272.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,24,1381.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,25,1494.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,26,1581.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,27,1679.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,28,1761.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,29,1844.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,30,1942.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,31,2084.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,0,38.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,1,52.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,2,66.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,3,81.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,4,102.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,5,131.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,6,153.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,7,184.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,8,213.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,9,250.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,10,275.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,11,317.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,12,364.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,13,421.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,14,479.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,15,545.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,16,614.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,17,692.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,18,772.0
