contract_id,chicken_import_id,building_number,age,avg_weight
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,18,777.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,19,845.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,20,945.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,上層,21,1025.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,0,42.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,1,58.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,2,79.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,3,97.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,4,124.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,5,152.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,6,178.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,7,207.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,8,254.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,9,307.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,10,294.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,11,336.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,12,387.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,13,438.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,14,499.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,15,566.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,16,634.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,17,714.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,18,797.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,19,868.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,20,968.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11303103,下層,21,1045.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,0,42.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,1,50.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,2,70.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,3,85.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,4,119.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,5,162.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,6,211.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,7,250.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,8,282.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,9,330.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,10,377.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,11,451.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,12,503.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,13,512.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,14,568.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,15,638.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,16,710.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,17,802.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,18,897.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,19,976.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,20,1090.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,上層,21,1149.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,0,39.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,1,52.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,2,70.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,3,91.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,4,125.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,5,170.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,6,203.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,7,244.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,8,284.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,9,327.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,10,389.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,11,441.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,12,508.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,13,550.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,14,580.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,15,644.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,16,719.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,17,813.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,18,914.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,19,985.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,20,1097.0
eef47f04-01e7-4b49-8827-e231694ea345,G11303104,下層,21,1198.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,0,42.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,1,56.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,2,63.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,3,83.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,4,103.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,5,122.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,6,157.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,7,173.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,8,215.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,9,244.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,10,286.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,11,340.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,12,394.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,13,461.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,14,514.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,15,594.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,16,673.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,17,755.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,18,831.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,19,880.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,20,984.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,上層,21,1077.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,0,38.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,1,52.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,2,66.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,3,81.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,4,102.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,5,131.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,6,153.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,7,184.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,8,213.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,9,250.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,10,275.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,11,317.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,12,364.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,13,421.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,14,479.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,15,545.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,16,614.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,17,692.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,18,772.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,19,862.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,20,948.0
a1e231c6-87ab-43fa-9047-e292b19f146d,G11304104,下層,21,1035.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,0,38.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,1,47.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,2,58.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,3,88.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,4,108.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,5,134.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,6,152.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,7,168.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,8,201.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,9,236.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,10,275.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,11,324.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,12,377.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,13,443.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,14,518.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,15,577.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,16,650.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,17,744.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,18,824.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,19,909.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,20,1008.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟上層,21,1104.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,0,40.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,1,53.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,2,65.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,3,83.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,4,92.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,5,135.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,6,156.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,7,183.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,8,153.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,9,190.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,10,286.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,11,330.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,12,390.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,13,434.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,14,497.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,15,560.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,16,616.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,17,680.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,18,747.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,19,840.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,20,945.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,A棟下層,21,1026.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,0,36.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,1,45.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,2,61.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,3,73.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,4,105.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,5,129.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,6,145.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,7,177.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,8,210.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,9,228.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,10,267.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,11,320.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,12,381.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,13,438.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,14,516.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,15,567.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,16,642.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,17,712.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,18,804.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,19,834.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,20,956.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟上層,21,1033.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,0,40.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,1,44.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,2,58.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,3,72.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,4,96.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,5,123.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,6,154.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,7,162.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,8,188.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,9,228.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,10,268.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,11,319.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,12,390.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,13,436.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,14,506.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,15,572.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,16,643.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,17,728.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,18,797.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,19,870.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,20,961.0
f5db36da-e119-40db-923f-0e06f6ab5a2c,G11304105,B棟下層,21,1050.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,0,39.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,1,48.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,2,57.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,3,73.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,4,89.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,5,110.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,6,135.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,7,177.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,8,203.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,9,243.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,10,290.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,11,343.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,12,392.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,13,465.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,14,528.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,15,601.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,16,676.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,17,741.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,18,844.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,19,916.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,20,1016.0
bf03e764-50bb-4e45-a670-ce10271d6626,G11304108,仁德廠,21,1129.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,0,42.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,1,32.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,2,51.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,3,64.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,4,82.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,5,100.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,6,126.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,7,151.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,8,190.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,9,213.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,10,250.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,11,294.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,12,347.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,13,405.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,14,469.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,15,543.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,16,605.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,17,671.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,18,746.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,19,812.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,20,906.0
62c0b26d-85a0-479e-8607-3e7eca0a4fe2,G11305103,上層,21,984.0
